0,1,2
42.20019873521143,7.26140642832354,-13.905914113607954
35.7689714818859,-12.319010859867854,-10.692943232032972
26.644148358900843,-12.232242009406686,-16.298806551509774
-28.41640153988707,3.1607010763940937,-4.285350441649303
7.84762618050185,-8.281939164254126,-7.938028689116602
13.315233995841446,3.5974385943681275,-7.522160590386649
31.59563374017506,15.861553542702623,-3.8928066325226784
17.94823048489706,3.5031592424296885,-8.924637026541332
17.195143574060882,5.618475818163131,-5.285918980778863
-30.117983682611705,2.250363070601264,-3.404601783347004
11.4524286837175,0.5927339627547822,-10.730704006639733
20.006912784115343,-12.599032062295457,-13.873908150783583
1.615968254318169,-8.133279173411944,-10.582252725936073
-12.60335275080838,1.4785598377552138,-7.628427097407572
39.11885955603747,-0.7597796191563835,-18.07328554066722
34.513133533322616,33.20197014156346,-0.6639299712712458
-29.618883352152825,1.2758779390484316,-3.974183694763566
-26.964146571558103,4.243844184934701,-4.751592386291884
18.275539643781574,-16.441355226680827,-10.579259311627128
-10.657693571894425,-7.493678503957079,-9.176412364358315
-19.77849645691176,4.111521067812093,-4.978312702673756
8.73954342377507,-8.776003273973318,-16.273981476630393
-8.647497475170999,-9.125607150890344,-8.18152532394124
-6.763205211030518,22.280040986704076,-1.2504303211823597
5.615619502266979,-10.328821937211655,-9.122643075459349
-11.4943851960094,2.8605217229304194,-5.175880588160365
-0.11068850950792213,3.928248064869599,-5.9762378280823345
-23.599840168171365,3.976503441520507,-4.004655783295697
-4.095139436542143,7.77331273038624,-4.298467306209503
-19.84526658156252,9.850699923464568,-3.446187255240551
-9.034056842244066,-8.902876175940444,-6.4867641075277955
12.821633047186188,-1.5165045788812508,-11.725156107091166
-27.148790955713572,9.852498121356806,0.7576885615434001
-9.035855456459867,-10.895053123804052,-6.164209161917276
-47.418645601540305,6.446008334025452,0.25074121178974934
11.48638730674854,-12.144638616843265,-14.384703422847341
11.86083497273077,-4.885152872037971,-10.708613442374338
15.746715357570162,-5.349483795982077,-11.358233366796087
-6.94808290081106,4.169922902675518,-5.598232340569558
23.287677316999368,1.4257519539836685,-9.827673176198068
-2.880817809191838,-5.175101058420146,-8.992330953267217
-3.476187532504269,4.962892809868183,-7.163138621657823
4.366286714944614,-9.134025688837468,-9.519285554508157
29.44925702458633,-16.189447815107048,-11.304444165728382
17.420720403569682,-7.012257412526643,-11.843637169135102
2.89359464956543,-4.384965242539159,-4.358678029320156
-7.2658259461157915,-10.410982438628404,-6.173084002267732
31.73879193107606,-11.652432574605719,-5.55537673781681
-20.39191604507486,-3.069786458032444,-6.050397464886123
16.816899626118904,7.618551928218095,-6.916783200956977
3.2558362447593097,-3.391490190648297,-11.296013417179376
48.000104052190984,-24.71738755254342,-7.572480411400049
14.657629936575582,-16.781008735347857,-7.250168013112188
-6.4428759626731456,-7.31958044348149,-10.856715637288811
11.147552683212671,-13.901121492945881,-11.700317814511015
54.39750902240015,-24.477312228851062,-16.12857275960337
16.464976485998818,-8.604178982846117,-9.062748508919459
-29.51961760190632,0.7138410747002459,-3.7064114089935245
-23.101758760482824,2.8975894417942984,-5.1826746366191845
-6.1871799993538,-0.33456409845667834,-4.745431729155751
1.5673497670903358,-11.478396208249684,-8.608504728342902
-26.821030949212975,0.23499483494259957,-4.41216194596966
42.01170951139394,7.201230484369327,-4.814405329657661
12.538655160676376,-9.572737521188087,-5.65100564443329
20.91302340032454,-16.672365061893036,-6.9926466584610205
-3.783752759844821,-2.9808454425830355,-8.986602512820246
15.474071392999637,-8.494520084855521,-11.404370759053485
-6.8817473003105105,-5.177570627418497,-8.428722753285815
-28.666029699773933,-0.15460224094068087,-4.187818459112763
-13.141697639397432,19.40218062881768,0.8805875397059967
4.023537713996215,-8.448947707617748,-3.7818579628234263
9.491659296556156,-1.3091364366718585,-12.935196124785465
-41.338053721409445,2.083311918050315,-0.39779046755210556
-8.765710001091593,-5.537103194268341,-0.1841670537645833
44.92449895223471,-5.952932176652495,-11.061180612748169
-33.23966249345944,0.03073166402606401,-2.551839992905656
-44.653866581503486,2.94461382019618,-1.36016253172504
14.971983142758747,-11.769519354087933,-9.457188934603746
25.813434408995874,-13.357885522787548,-11.02478966950908
0.3653064087506017,14.453937719204252,-3.7698721180086157
8.526193727299695,-6.030793612234144,-9.957938915664373
-12.4989350470355,-7.494954822874618,-8.331867069103316
-13.997293776284646,-2.139467830096531,-3.6649564230124714
-11.760737139121398,-2.085432596336172,-8.289429161576608
1.8360965709614887,-4.577347445142743,-9.824601910329697
12.861570237574371,6.3897523098144395,-2.082827523589338
-20.440169548969127,-2.262064717970517,-2.188053561288935
54.28136131987138,-26.232479011089648,-7.9414100303259145
7.470682519564304,23.03039614764272,3.8106629406036596
-38.04427723791221,9.074466675132781,2.3316959125496775
-29.22042743638224,-0.04492882406363525,-2.543434601139678
5.702595608454341,21.21166965017243,3.540980063546692
16.17554830224485,57.69588086078744,14.159297985655583
-25.24225550381064,8.779296370764246,0.26904247824052213
-32.45714471808953,2.767465846101258,-0.9038118192355994
31.576355940828766,30.21220347824076,3.008455192941497
-15.781086994363463,9.903827551023326,3.5740575894738416
-20.95687415048519,6.879682331976016,-0.9351804229873786
-5.5221367789447156,4.106197518437244,-0.4648585231657766
-21.37175462129179,-5.147771571295482,-4.793321278926671
-19.302811153572048,7.657996952458002,-1.2994623592644374
-2.715939862632821,33.44578422539083,4.100977906366418
-19.213654374902816,16.438219081877275,1.4616191028058847
-18.61452461264975,9.016431932065872,-0.6500664995402877
-12.69540575649872,34.08136685473337,7.600479386118834
-27.948249951899168,-1.8342540767004165,-3.6280673291138736
-21.657509141358037,-5.852548084414331,-3.5671220303021727
-5.818500371497525,41.00887041139809,5.594398157726412
-28.521227688064865,12.902020135150622,1.382032122185318
-24.579287816413046,8.079449713952124,-0.34913302993445017
-25.68801971460897,15.204387246893466,0.34555450465962734
-29.246590004474996,8.06771369660198,-2.2313694572336416
-6.653098703033514,17.207482242305105,0.4354411094940891
-3.4189261169002347,19.22401680479196,1.5835453784968245
4.2962435474096194,0.5222258684882615,-14.057164505658902
-5.9138630574395705,35.74525160904633,1.7533504013651013
29.480384469901892,-11.109753193861295,-13.333041330336341
34.39547102087477,23.345484801630672,-1.5031075126937632
59.46788841392199,66.25329286439573,11.237774322333935
14.355700334086723,-3.392739509623627,-5.801623817965022
67.09912784091586,73.50062397844788,18.966470331670898
-30.783526742046032,5.637404906713277,1.4957433807757834
-19.75898180545627,0.6672807904908258,-0.42747841055878744
-14.347933792548439,-0.05900737161864338,-0.8762568323026588
32.47792116042404,39.36787100538462,-1.1414145724164
11.785506328335902,16.15385477358222,2.116017946838042
81.27437210719918,106.97892740243906,36.94333081095668
91.96931029326309,103.64268481244098,21.14420710375099
7.896381140393635,-9.142787744312145,-8.410553705563164
-0.9778921166607246,-7.106158591902866,-10.47371473363491
-2.154194640468139,-5.4255320984564435,-8.779880501922044
-15.086875778405107,-2.1755307809030278,-7.348810331617948
30.022265151901852,7.401748986151791,-9.580725732119157
41.65259535993374,-12.391828077583611,-14.033175997225266
33.24778210351435,-5.752912946684699,-9.427182766827272
17.480517924001887,-10.242171004751977,-8.966237461109614
47.15514349078567,29.05393056898311,-2.5536939433384767
-36.6033900709265,8.56840373206489,0.36348714842778995
-31.368245846284513,15.276449274313894,2.284326748536948
-38.62608390942455,8.174852722781056,0.5927488410911338
-40.66196589501453,7.606657633954463,0.5980754193363346
-40.26585102439794,9.71919726269061,1.0501795177920423
-35.53476455849936,7.979315177587797,-0.1263198342226183
-41.293251241873094,8.743677206165895,0.5959374086373176
-34.78972995327036,6.606165490574001,0.40156991957603116
-41.15426619344681,9.71931257284436,1.4789111526853678
-33.992591985152735,6.552438965563578,-1.2086485003833733
-38.29682281026252,10.727968564373343,2.1618430111936284
-8.541172739760539,30.908137493483963,4.740791391021002
-25.490244084462613,6.89713328880185,0.005500796976931374
-40.87395432024051,6.388396251487039,0.6486699044501538
-30.77071300608619,13.864226600149694,1.7888692779317104
-16.245111381291714,36.33770179940874,6.273821047978181
-18.725665480009823,31.305356074115593,7.08926129630531
-36.807160220293476,8.082970770182307,0.8003373972540421
-37.35227882224997,16.787014581502298,2.1479888631543296
-28.563765412874293,14.266687255076677,0.9108477792137973
-36.177284469306635,16.066743823720255,2.7641888387339173
-32.45128917310782,19.547895612913788,3.4890142473451284
-38.00203890537742,9.419272395447921,0.7128611406690152
-36.69517765663537,11.520840771726279,1.5088087188270842
26.365575856070492,-23.802199059146904,-11.855355613592518
3.5002031582828494,-0.14129993354585002,-9.6895313709449
-9.488445234921254,-1.4450145936003556,-6.2275288164812865
-21.85699783378411,-2.0014302124967127,-3.4132364129713806
-1.663658343722232,-6.424628587246751,-5.622198160065254
-13.39022323781447,-1.2094303487284153,-6.467934728654382
-6.541432018230031,-0.3970713860853492,-8.108253053730396
-31.77789924949115,-1.232665027926322,-1.124581313964144
-14.430754818920294,-4.201820192308766,-6.3513329964394325
-17.76591805739377,-3.4625128641921394,-4.679676515489845
-30.35024928658379,2.564856692802806,-1.9661466655467021
-8.19595871271262,-3.284252665117699,-4.140006090953942
-33.950487538137196,5.682312442046749,-1.003039977554527
31.392621566582207,-0.1612392216755561,0.7426786456881395
-13.300534905457784,-8.380581864375399,-4.153579073579725
-21.884194744305777,-1.6974473659914382,-2.9422647484371
28.26770364253427,19.394911546668812,-8.684182968158494
0.24388185101780985,-14.87414082354604,-8.93503011069077
-9.296231455254183,-5.006637146504654,-5.055812004562176
19.15592831212965,-17.665961880772503,-10.206467370020533
6.890351973647001,-10.279493000371803,-9.485870121234825
12.091235676165153,-16.77829076818847,-13.463340267281643
